Season,PlayerId,Team,NTC,NMC,ELC,UFA,Average Salary,Major 2034,Major 2035,Major 2036,Major 2037,Major 2038,Major 2039,Major 2040,Major 2041,Major 2042,Major 2043,Major 2044,Major 2045,Major 2046,Major 2047,Minor 2034,Minor 2035,Minor 2036,Minor 2037,Minor 2038,Minor 2039,Minor 2040,Minor 2041,Minor 2042,Minor 2043,Minor 2044,Minor 2045,Minor 2046,Minor 2047
2034/2035,74230,23,No,No,No,Yes,2727000,2727000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2727000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74562,28,No,No,No,Yes,3120000,3120000,3120000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3120000,3120000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74617,14,No,No,No,Yes,4635841,4930000,4930000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74618,17,No,No,No,Yes,3060000,3060000,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3060000,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74631,34,No,No,No,Yes,4253583,4395000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4395000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74709,5092,No,No,No,Yes,6270000,6270000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6270000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74755,32,No,No,No,Yes,2990000,2990000,2990000,2990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2990000,2990000,2990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74760,21,No,No,No,Yes,2990000,3225000,2755000,2630000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3225000,2755000,2630000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74780,27,No,No,No,Yes,7550000,7550000,7550000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7550000,7550000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74799,8,No,No,No,No,6593400,6593400,6593400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6593400,6593400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,74803,19,No,No,No,Yes,11710000,11710000,11710000,11710000,11710000,11710000,-1,-1,-1,-1,-1,-1,-1,-1,-1,11710000,11710000,11710000,11710000,11710000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76050,5090,No,No,No,Yes,9120000,9120000,9120000,9120000,9120000,9120000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76051,34,No,No,No,Yes,2740000,2740000,2740000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2740000,2740000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76052,5098,No,Yes,No,Yes,7020000,6105000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6105000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76053,18,No,No,No,Yes,6066900,6066900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6066900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76054,10,No,No,No,Yes,5334336,6220800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6220800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76055,28,No,No,No,Yes,4219166,4355000,4040000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4355000,4040000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76057,25,No,No,No,Yes,6440000,6440000,6440000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6440000,6440000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76059,33,No,No,No,Yes,6910000,6910000,6910000,6910000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6910000,6910000,6910000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76061,26,No,Yes,No,Yes,3880000,3375000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76064,28,No,No,No,Yes,9040000,9040000,9040000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9040000,9040000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76069,34,No,No,No,Yes,3354333,3475000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3475000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76076,30,No,No,No,No,750000,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76082,19,No,No,No,Yes,7242500,7242500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,76169,11,No,No,No,Yes,1560000,1290000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,218400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77017,15,No,No,No,Yes,7470000,7470000,7470000,7470000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7470000,7470000,7470000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77234,8,No,No,No,Yes,10440000,12430000,12430000,8450000,8450000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12430000,12430000,8450000,8450000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77476,5088,No,No,No,Yes,4409166,4810000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4810000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77521,9,No,No,No,Yes,12100000,13190000,13190000,11010000,11010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13190000,13190000,11010000,11010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77522,9,No,No,No,Yes,6600000,6600000,6600000,6600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6600000,6600000,6600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77525,24,No,No,No,Yes,6360000,6360000,5850000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6360000,5850000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77526,18,No,No,No,No,2930000,2930000,2930000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2930000,2930000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77527,32,No,No,No,Yes,5000000,5000000,5000000,5000000,5000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5000000,5000000,5000000,5000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77528,27,No,No,No,Yes,2800000,2800000,2800000,2800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2800000,2800000,2800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77529,21,No,No,No,No,2990000,2990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77531,0,No,No,No,Yes,7340000,7340000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7340000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77534,24,No,No,No,Yes,3070000,3070000,2760000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3070000,2760000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77535,22,No,No,No,Yes,3480000,3690000,3624500,3335500,3270000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3690000,3624500,3335500,3270000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77538,21,No,No,No,Yes,1530000,1530000,1300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1530000,1300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77540,32,No,No,No,Yes,3060000,3060000,3060000,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3060000,3060000,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77541,29,No,No,No,Yes,2910000,2910000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2910000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77544,5,No,No,No,Yes,750000,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77545,25,No,No,No,Yes,2910000,3050000,2770000,2645000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3050000,2770000,2645000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77546,26,No,No,No,Yes,1750000,1750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77547,15,No,No,No,No,2790000,3210000,3210000,2370000,2370000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3210000,3210000,2370000,2370000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77548,20,No,No,No,Yes,1560000,1560000,1482000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1560000,1482000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77551,9,No,No,No,Yes,6680000,7350000,6010000,6010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7350000,6010000,6010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77556,5,No,No,No,Yes,2760000,2760000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2760000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77559,15,No,No,No,No,1500000,1500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77562,15,No,No,Yes,Yes,925000,925000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77625,10,No,No,No,Yes,7850000,9350000,6350000,6350000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9350000,6350000,6350000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77626,24,No,No,No,Yes,8315750,8990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8990000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77628,15,No,No,No,Yes,4009500,4009500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4009500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77629,24,No,No,No,Yes,7686000,7686000,7686000,7686000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7686000,7686000,7686000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77630,4838,No,No,No,Yes,2915306,2915306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2915306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77631,15,No,No,No,Yes,7654500,7654500,7654500,7654500,7654500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7654500,7654500,7654500,7654500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77633,35,No,No,No,Yes,6270000,6270000,6270000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6270000,6270000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77635,5090,No,No,No,No,2550000,2550000,2550000,2550000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77636,16,No,No,No,Yes,3568557,4205000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4205000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77637,31,No,No,No,Yes,3060000,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77643,5088,No,No,No,Yes,6890000,7210000,6570000,6335000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7210000,6570000,6335000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77645,23,No,No,No,Yes,750000,750000,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750000,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77650,16,No,No,No,Yes,7960000,7960000,7960000,7960000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7960000,7960000,7960000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77657,15,No,No,No,Yes,3130000,3290000,3130000,2970000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3290000,3130000,2970000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77658,30,No,No,No,Yes,1530000,1530000,1530000,1530000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1530000,1530000,1530000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77690,0,No,No,No,No,948750,948750,948750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,948750,948750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77715,25,No,No,No,No,1420000,1420000,1420000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1420000,1420000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77738,5092,No,No,No,Yes,3000000,3000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77739,14,No,No,No,Yes,1560000,1560000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1560000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77761,5092,No,No,No,No,1530000,1530000,1530000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1530000,1530000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77828,15,No,No,No,Yes,1500000,1500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77830,17,No,No,No,Yes,1510000,1770000,1510000,1250000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1770000,1510000,1250000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77835,8,No,No,No,Yes,3060000,3060000,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3060000,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77839,25,No,No,No,Yes,3150000,3150000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3150000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77861,5098,No,No,No,Yes,9510000,8985000,8745000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8985000,8745000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77862,5098,No,No,No,Yes,5956666,4467500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77863,3,No,No,No,Yes,7240000,7240000,7240000,7240000,7240000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7240000,7240000,7240000,7240000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77864,5098,No,No,No,Yes,1580000,1580000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,236250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77865,5090,No,No,No,Yes,5840000,5840000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77866,12,No,No,No,Yes,3060000,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3060000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77867,19,No,No,No,Yes,5320000,5320000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5320000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77868,0,No,No,No,Yes,5040000,5040000,5040000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5040000,5040000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77869,15,No,No,No,Yes,5884721,5884721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5884721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77870,31,No,No,No,Yes,4630000,4630000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4630000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77871,5098,No,No,No,Yes,8800000,7990000,7300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7990000,7300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77872,20,No,No,No,Yes,7830000,8695000,8695000,7830000,6965000,6965000,-1,-1,-1,-1,-1,-1,-1,-1,-1,8695000,8695000,7830000,6965000,6965000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77874,34,No,No,No,Yes,3270000,3450000,3090000,2940000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3450000,3090000,2940000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77876,10,No,No,No,Yes,6570000,6570000,6570000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6570000,6570000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77882,29,Yes,No,No,No,3000000,3000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77884,11,No,No,No,Yes,3080000,3080000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3080000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77887,16,No,No,No,Yes,4460000,4460000,4460000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4460000,4460000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77890,5090,No,No,No,Yes,10790000,10790000,10790000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77894,18,No,No,No,Yes,750000,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,77908,8,No,No,No,No,750000,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78015,29,No,No,No,Yes,1700000,1700000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1700000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78081,16,No,No,No,Yes,2960000,2960000,2960000,2960000,2960000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2960000,2960000,2960000,2960000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78082,9,No,No,No,Yes,1530000,1530000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1530000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78084,10,No,No,No,Yes,4695600,5265000,5850000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5265000,5850000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78088,27,No,No,No,No,1530000,1530000,1530000,1530000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,244800,244800,244800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78160,27,No,No,No,Yes,8280369,8280369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8280369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78161,14,No,No,No,Yes,5610000,5610000,4820000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5610000,4820000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78163,23,No,No,No,Yes,6270000,6270000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6270000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78164,29,No,No,No,Yes,8470000,9150000,7790000,7790000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9150000,7790000,7790000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78166,4838,No,No,No,Yes,11590000,11590000,10775000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11590000,10775000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78167,9,No,No,No,Yes,1500000,1395000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78168,25,No,No,No,Yes,11080000,11686667,11686667,10473333,10473333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11686667,11686667,10473333,10473333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78169,24,No,No,No,Yes,8077600,7902000,8780000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7902000,8780000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78170,5,No,No,No,Yes,2800000,2800000,2800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78171,0,No,No,No,Yes,2790000,2900000,2680000,2565000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2900000,2680000,2565000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78172,23,No,No,No,Yes,1520000,1520000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1520000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78173,31,No,No,No,Yes,2990000,2990000,2810000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2990000,2810000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78174,20,No,No,No,Yes,1500000,1500000,1500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1500000,1500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78175,30,No,No,No,Yes,1600000,1600000,1600000,1600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1600000,1600000,1600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78176,33,No,No,No,Yes,2630000,2630000,2630000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2630000,2630000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78177,11,No,No,No,Yes,3150000,3150000,3150000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3150000,3150000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78178,23,No,No,No,Yes,1560000,1560000,1260000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202800,202800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78179,30,No,No,No,Yes,2870000,2870000,2610000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2870000,2610000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78180,4182,No,No,No,No,1544444,1544444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1544444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78183,22,No,No,No,Yes,3720000,3720000,3010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3720000,3010000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78199,25,No,No,No,Yes,8340000,8340000,8340000,8340000,8340000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8340000,8340000,8340000,8340000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78224,0,No,No,No,No,750000,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2034/2035,78225,32,No,No,No,No,750000,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
